%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2 
554          NO_ID       1.880691         1.7777       1.265034       1.724672    1.917254889       1.898327       2.051784       5.334249       5.141155 0.0008009883273 0.0007507028238 
555          NO_ID       1.880819         1.7777       1.264934       1.724672       2.019642       1.898327       2.019018       5.321961       5.141155 0.0007992373821 0.0007507778869 
556          NO_ID       1.881203       1.776164       1.264912       1.724672       2.027834       1.931095       2.057677       5.335017       5.141155 0.0008011398421 0.0007506885482 
557          NO_ID       1.881315        1.77618        1.26518       1.724672       1.878011       1.930279       2.078882       5.321961       8.024905 0.001607278542 0.0009421404365 
558          NO_ID       1.881315       1.778216       1.270816       1.724672       2.019386       1.933143       2.024905       5.322659       5.142403 0.0007996720157 0.000747573647 
559          NO_ID       1.881331       1.743396       1.234034       1.724544       2.019618       1.922903        2.09325       5.322473       5.141155 0.0008404713236 0.0008056500812 
560          NO_ID       1.881331       1.776164       1.234034    1.734562866       2.019634       1.931095       2.076866       5.322473    5.466955484 0.0008781573493 0.0007279627915 
561          NO_ID       1.983012       1.782053       1.235309       1.837792    2.040551815       1.922536       1.913027       6.370794       3.823019 0.0007579485804 0.0008127709438 
562          NO_ID        1.99882       1.784357      1.3189471       1.738976       1.701414        1.91588       1.963715       6.370794       3.830435 0.0005551561891 0.001002638452 
563          NO_ID       2.011747       1.728305    1.349632383        1.73925       1.771431        1.78208       1.805801       3.061154       3.848261 0.0003168027556 0.001909629437 
564          NO_ID       2.011747       1.728381       1.311844       1.724274       1.772591        1.82304       1.805865       5.842082       3.848517 0.0004689370739 0.001762337715 
565          NO_ID       2.012387       1.743445       1.336356        1.73925       1.765302       1.785568       1.793513        2.96285       3.864645 0.0003366057545 0.001703103489 
566          NO_ID       2.012387       1.743445       1.336356        1.73925       1.772303       1.785568       1.793513        2.96285       3.864645 0.0003366057545 0.001703103489 
567          NO_ID       2.012403       1.776165       1.330452        1.72457       1.738935       1.799904       1.842669       7.157224       3.633828 0.0005417730806 0.001419604178 
568          NO_ID       2.012403       1.784357       1.265777       1.724574        1.70425       1.921832       1.954165       7.157226       3.855011 0.0006395604949 0.0007424054193 
569          NO_ID       2.017689       1.784357       1.338492       1.730306    1.900864114        1.92954    1.969584812       5.321954       4.092577 0.0006038141163 0.0009297751013 
570          NO_ID       2.032883       1.784357       1.264933       1.724642    1.949574601        1.92264       1.957239       7.157226       3.830627            100            100 
571          NO_ID       2.033379       1.767973       1.233292       1.724642       1.732407       1.818192       1.850489        6.89501       3.830625 0.0005317410423 0.0008470432315 
572          NO_ID       2.048697       1.782054       1.235309       1.706723    2.032057593       1.922641       1.915098       4.386151    1.402046796 0.0009874276576 0.0009008761944 
573          NO_ID       2.060976       1.771953       1.336293       1.739266       1.705891       1.912902       1.789289       3.061154       3.039817 0.000414238402 0.001222470293 
574          NO_ID    2.067555043       1.772029       1.311845        1.72429       1.707051       1.953862       1.789353       5.842082       3.040073 0.0005233188543 0.0009395239697 
575          NO_ID       2.094335       1.790386       1.302564       1.771906       1.705914       1.949412    1.939907235       7.173352       3.866273 0.0007538386996 0.0009046574957 
576          NO_ID       1.880435       1.784356       1.272954       1.724672       1.917255       1.896775       2.049992       5.321953       5.141155 0.0007859571343 0.0007343812568 
577          NO_ID       1.880691    1.741418709       1.264934       1.724672       2.027834       1.898327       2.051786       5.334249       5.141155 0.0008421698135 0.0009078464858 
578          NO_ID       1.881315       1.743412        1.26518       1.724544    1.877995018       1.922087    2.087430238       5.321961    7.727492791 0.001578000171 0.000745528725 
579          NO_ID       1.983012       1.782053       1.235309       1.837792    2.040551815    1.916289381       1.913027       6.370794       3.823019 0.0007438255092 0.0008050402417 
580          NO_ID       1.996001       1.743253       1.395732        1.73925       1.767438       1.791008       1.791977        2.96285       3.830597 0.000337424413 0.001853079807 
581          NO_ID       1.998817       1.784356       1.253485       1.706209        2.01271       1.916497        1.96425       4.388327       0.291503  0.00128643077 0.0009093953811 
582          NO_ID       1.998884       1.784357       1.264905        1.72464        1.70551        1.92264       1.962179       6.370794       3.830435 0.0005570207444 0.0007377622313 
583          NO_ID       2.006915       1.728369       1.336868       1.739234       1.771447       1.785568       1.793513        2.96285       3.864645 0.000338651881 0.001860733539 
584          NO_ID       2.011747    1.707894099       1.336292        1.73925       1.771431        1.78208       1.805801       3.061154       3.848261 0.0003249892482 0.001999571827 
585          NO_ID       2.012385       1.784405       1.338492       1.732354       1.900812        1.92944       1.969649        5.32221       3.863201 0.0005903040513 0.0009149915273 
586          NO_ID       2.012387       1.727089       1.395748        1.73925       1.770255       1.785568       1.793513        2.96285       3.864645 0.000338651881 0.002013119566 
587          NO_ID       2.012387       1.743445       1.336356        1.73925    1.760768407       1.785568       1.793513        2.96285       3.864645 0.0003442720551 0.001693544051 
588          NO_ID       2.012403    1.786294696       1.330452        1.72457       1.738935       1.799904       1.842669       7.157224       3.633828 0.0005276971113 0.001378929774 
589          NO_ID       2.012451       1.743445       1.264676       1.724914       1.770254       1.822432       1.791977        2.96285    4.372064446 0.0003729743797 0.0009617047275 
590          NO_ID       2.012451       1.744533       1.205284       1.724914       1.771446       1.822432       1.791977        2.96285       3.864645 0.0003443666162 0.0009976326201 
591          NO_ID       2.016499       1.784357       1.264765       1.724674       1.704266       1.921104       1.969585       7.157218       3.830435 0.0006410020016 0.0007449648979 
592          NO_ID       2.016995       1.767973       1.233996       1.724514       1.732407         1.8164       1.847417        6.89501       3.830689 0.000527664994 0.0008404392619 
593          NO_ID       2.017681       1.784357        1.33844       1.730306       1.900866       1.929796       1.957237       5.321954       4.092769 0.0005909689362 0.0009275924134 
594          NO_ID       2.017691       1.743397       1.336356       1.737202       1.772355       1.785668       1.793449       2.962594       4.094021 0.0003430666419 0.001718525544 
595          NO_ID       2.017945       1.777701       1.330572       1.730306       1.900864       1.931092       1.969769        5.33425       4.092577 0.000635457816 0.0009430662579 
